"LINESTOPID","STOPSEQUENCE","ORIENTATION","LINEID","STOPID","PLANVERSIONID","LINEVARIANT","REGISTERDATE","LINEVARIANTTYPE","PLANVERSIONID","ACTIVATIONDATE","CREATIONDATE"
1456151,12,0,2241,513107,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456152,13,0,2241,513013,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456153,14,0,2241,513062,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456154,15,0,2241,513111,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456155,16,0,2241,504010,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456156,17,0,2241,513048,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456157,18,0,2241,513251,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456158,19,0,2241,513256,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456159,20,0,2241,500100,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456160,1,0,2241,500100,241,3,2018-05-14 22:55:40.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456161,2,0,2241,600100,241,3,2018-05-14 22:55:40.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456162,3,0,2241,600103,241,3,2018-05-14 22:55:40.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456163,4,0,2241,500103,241,3,2018-05-14 22:55:40.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456164,1,1,2241,500103,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456165,2,1,2241,512019,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456166,3,1,2241,513252,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456167,4,1,2241,513172,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456168,5,1,2241,500203,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456169,6,1,2241,513058,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456170,7,1,2241,513203,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456171,8,1,2241,513112,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456172,9,1,2241,513063,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456173,10,1,2241,513231,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456174,11,1,2241,513014,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456175,12,1,2241,513140,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456176,13,1,2241,513106,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456177,14,1,2241,513104,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456178,15,1,2241,514014,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456179,16,1,2241,514012,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456180,17,1,2241,514010,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456181,18,1,2241,514399,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456182,19,1,2241,514411,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456183,20,1,2241,514345,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456184,21,1,2241,514156,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456185,22,1,2241,500154,241,4,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456186,1,0,2242,500150,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456187,2,0,2242,514157,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456188,3,0,2242,514080,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456189,4,0,2242,514154,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456190,5,0,2242,514346,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456191,6,0,2242,514133,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456192,7,0,2242,514131,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456193,8,0,2242,514129,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456194,9,0,2242,514125,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456195,10,0,2242,514121,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456196,11,0,2242,514313,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456197,12,0,2242,513222,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456198,13,0,2242,513232,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456199,14,0,2242,513224,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456200,15,0,2242,513218,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456201,16,0,2242,513235,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456202,17,0,2242,513236,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456203,18,0,2242,512100,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456204,19,0,2242,512208,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456205,20,0,2242,512015,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456206,21,0,2242,512038,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456207,22,0,2242,512039,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456208,23,0,2242,512201,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456209,24,0,2242,512202,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456210,25,0,2242,512203,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456211,26,0,2242,512204,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456212,27,0,2242,512049,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456213,28,0,2242,512205,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456214,29,0,2242,512152,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456215,30,0,2242,512178,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456216,31,0,2242,512024,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456217,32,0,2242,512133,241,2,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456218,1,1,2242,512133,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456219,2,1,2242,512104,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456220,3,1,2242,512072,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456221,4,1,2242,512147,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456222,5,1,2242,512211,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456223,6,1,2242,512148,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456224,7,1,2242,512212,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456225,8,1,2242,512006,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456226,9,1,2242,512213,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456227,10,1,2242,512214,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456228,11,1,2242,512130,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456229,12,1,2242,512163,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456230,13,1,2242,512164,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456231,14,1,2242,512132,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456232,15,1,2242,513216,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456233,16,1,2242,513328,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456234,17,1,2242,513219,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456235,18,1,2242,513220,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456236,19,1,2242,513234,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456237,20,1,2242,513233,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456238,21,1,2242,514312,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456239,22,1,2242,514314,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456240,23,1,2242,514126,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456241,24,1,2242,514128,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456242,25,1,2242,514130,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456243,26,1,2242,514132,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456244,27,1,2242,514134,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456245,28,1,2242,514347,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456246,29,1,2242,514411,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456247,30,1,2242,514345,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456248,31,1,2242,514156,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456249,32,1,2242,500150,241,3,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456250,1,0,2242,500150,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456251,2,0,2242,514157,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456252,3,0,2242,514080,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456253,4,0,2242,514154,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456254,5,0,2242,514346,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456255,6,0,2242,514133,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456256,7,0,2242,514396,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456257,8,0,2242,514342,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456258,9,0,2242,514257,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456259,10,0,2242,514392,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456260,11,0,2242,514390,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456261,12,0,2242,514388,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456262,13,0,2242,514019,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456263,14,0,2242,514386,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456264,15,0,2242,514313,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456265,16,0,2242,513222,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456266,17,0,2242,513232,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456267,18,0,2242,513224,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456268,19,0,2242,513218,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456269,20,0,2242,513235,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456270,21,0,2242,513236,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456271,22,0,2242,512100,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456272,23,0,2242,512208,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456273,24,0,2242,512015,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456274,25,0,2242,512038,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456275,26,0,2242,512039,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456276,27,0,2242,512201,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456277,28,0,2242,512202,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456278,29,0,2242,512203,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456279,30,0,2242,512204,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456280,31,0,2242,512049,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456281,32,0,2242,512205,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456282,33,0,2242,512152,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456283,34,0,2242,512178,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456284,35,0,2242,512024,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456285,36,0,2242,512133,241,8,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456286,1,1,2242,512133,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456287,2,1,2242,512104,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456288,3,1,2242,512072,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456289,4,1,2242,512147,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456290,5,1,2242,512211,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456291,6,1,2242,512148,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456292,7,1,2242,512212,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456293,8,1,2242,512006,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456294,9,1,2242,512213,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456295,10,1,2242,512214,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456296,11,1,2242,512130,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456297,12,1,2242,512163,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1456298,13,1,2242,512164,241,10,2018-05-14 22:55:40.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458795,2,0,3172,602304,241,3,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458796,3,0,3172,602313,241,3,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458797,4,0,3172,502313,241,3,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458798,1,1,3172,502313,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458799,2,1,3172,511251,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458800,3,1,3172,511020,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458801,4,1,3172,511111,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458802,5,1,3172,511110,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458803,6,1,3172,511131,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458804,7,1,3172,511112,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458805,8,1,3172,511113,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458806,9,1,3172,511114,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458807,10,1,3172,511121,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458808,11,1,3172,511116,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458809,12,1,3172,511117,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458810,13,1,3172,511383,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458811,14,1,3172,511118,241,4,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458812,1,0,3172,511118,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458813,2,0,3172,511384,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458814,3,0,3172,511119,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458815,4,0,3172,511120,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458816,5,0,3172,511115,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458817,6,0,3172,511122,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458818,7,0,3172,511123,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458819,8,0,3172,511124,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458820,9,0,3172,511125,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458821,10,0,3172,511126,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458822,11,0,3172,511127,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458823,12,0,3172,511128,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458824,13,0,3172,511085,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458825,14,0,3172,511129,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458826,15,0,3172,511378,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458827,16,0,3172,511130,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458828,17,0,3172,511343,241,10,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458829,1,1,3173,502309,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458830,2,1,3173,511016,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458831,3,1,3173,511020,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458832,4,1,3173,511021,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458833,5,1,3173,511385,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458834,6,1,3173,511387,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458835,7,1,3173,511386,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458836,8,1,3173,511409,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458837,9,1,3173,511153,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458838,10,1,3173,511154,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458839,11,1,3173,511356,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458840,12,1,3173,511155,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458841,13,1,3173,511156,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458842,14,1,3173,511157,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458843,15,1,3173,511158,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458844,16,1,3173,511159,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458845,17,1,3173,511357,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458846,18,1,3173,511160,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458847,19,1,3173,511161,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458848,20,1,3173,511412,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458849,21,1,3173,511413,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458850,22,1,3173,511414,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458851,23,1,3173,511415,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458852,24,1,3173,502310,241,2,2018-05-14 22:55:45.000,1,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
1458853,1,1,3173,502310,241,3,2018-05-14 22:55:45.000,3,241,2018-05-15 00:00:00.000,2018-05-14 22:55:16.000
